subj_id,Completion,sentID,NatNess,Diff,RT,hasComment?,index,AdditCom,translation,isImportant,sentenceRisk,askForCheck,Unnamed: 13,determiner,noun,isDet,isWord
R_12xoTVBdCgwH4OZ,de samenvatting,120,5,6,0.57,0,,,,,,,,de,samenvatting,True,True
R_3MuMg7RIFgTTxPa,een samenvatting,120,6,5,29.214000000000002,0,,,,,,,,een,samenvatting,False,True
R_2ScT8z3dyb1PQg7,de samenvatting,120,5,4,28.11,0,,,,,,,,de,samenvatting,True,True
R_2wM0FxKdpajKK94,de samenvatting,120,6,6,7.479,0,,,,,,,,de,samenvatting,True,True
R_3EQlfjlsoGNJpHd,de samenvatting,120,6,6,5.211,0,,,,,,,,de,samenvatting,True,True
R_3smfSQGciRidBCR,de samenvatting,120,6,6,6.428999999999999,0,,,,,,,,de,samenvatting,True,True
R_3HNdlMKraMsCN7A,een samenvatting,120,6,6,3.1310000000000002,0,,,,,,,,een,samenvatting,False,True
R_3g8cyJdd4kVbtjT,De samenvatting,120,6,6,27.361,0,,,,,,,,De,samenvatting,True,True
R_1Fu28vaC41GOtJi,De abstract,120,6,6,8.015,0,,,,,,,,De,abstract,True,True
R_3g2cyaUO2Yw6VBt,de samenvatting,120,5,5,8.104,0,,,,,,,,de,samenvatting,True,True
R_3QDdfu7BbWRdSpa,de samenvatting,120,5,6,4.098,0,,,,,,,,de,samenvatting,True,True
R_2v7UB4XcNmqRlkH,de samenvatting,120,5,6,4.836,0,,,,,,,,de,samenvatting,True,True
R_2sXqPXU0FFGnq6c,De samenvatting,120,6,6,7.603,0,,,,,,,,De,samenvatting,True,True
R_1FaN0DmS3ptai9w,een samenvatting,120,6,6,3.322,0,,,,,,,,een,samenvatting,False,True
R_29cEilrERsh9L4M,de samenvatting,120,6,6,14.83,0,,,,,,,,de,samenvatting,True,True
R_3gNTX9x77jEuwjk,wat samenvattingen,120,6,6,1.7109999999999999,0,,,,,,,,wat,samenvattingen,False,True
R_cPfRLoFW4HbWL8B,de samenvatting,120,5,6,10.543,0,,,,,,,,de,samenvatting,True,True
R_3feMl4i8dYxINjH,de samenvatting,120,6,6,1.486,0,,,,,,,,de,samenvatting,True,True
R_BEdB8CQjh6NV0Fr,de samenvatting,120,5,5,5.461,1,346.0,stond opgesomd' is natuurlijker. Of was dit een Tukker?,,0.0,,,,de,samenvatting,True,True
R_1K8YF5J90lXrLI6,een samenvatting,120,5,6,3.688,0,,,,,,,,een,samenvatting,False,True
R_2akskyK4Q8mBOoN,de samenvatting,120,6,5,10.014,0,,,,,,,,de,samenvatting,True,True
R_QhRNexHibNtZlmx,een samenvatting,120,6,6,6.603,0,,,,,,,,een,samenvatting,False,True
R_2478SXLZm5wqKBS,de samenvatting,120,6,6,4.18,0,,,,,,,,de,samenvatting,True,True
R_8uo4PgOEo3NaD9D,een samenvatting,120,5,4,5.78,0,,,,,,,,een,samenvatting,False,True
R_1i34oCzAj8geMMf,een samenvatting,120,5,6,0.831,0,,,,,,,,een,samenvatting,False,True
R_Q03hI5KVidVctu9,de samenvatting,120,6,6,3.846,0,,,,,,,,de,samenvatting,True,True
R_1gMbRwYLELkVyxN,de samenvatting,120,6,6,6.433,0,,,,,,,,de,samenvatting,True,True
R_3CDxki7DHIckjbP,de samenvatting,120,6,6,8.86,0,,,,,,,,de,samenvatting,True,True
R_1GWAA9TXrKKiRdT,het verslag,120,4,4,0.0,0,,,,,,,,het,verslag,True,True
R_1hHbM2b5o8m9lLm,Een samenvatting,120,6,6,14.07,0,,,,,,,,Een,samenvatting,False,True
R_1gV0nM14irZgMPZ,de samenvatting,120,5,5,3.5980000000000003,0,,,,,,,,de,samenvatting,True,True
R_21hSrgBfSwe6VJb,de samenvatting,120,5,6,8.457,0,,,,,,,,de,samenvatting,True,True
R_pGXVFwsgFdUZ8ch,de samenvatting,120,6,6,6.893,0,,,,,,,,de,samenvatting,True,True
R_11Y2Pa2pUFXWqth,de samenvatting,120,4,6,5.129,0,,,,,,,,de,samenvatting,True,True
R_3qDKjTRExJW3fZF,de samenvatting,120,6,6,3.6719999999999997,0,,,,,,,,de,samenvatting,True,True
R_2DS8A5jet8RKvJ3,een samenvatting,120,6,6,0.7490000000000001,0,,,,,,,,een,samenvatting,False,True
R_5A3j2kWcSoGb2z7,de samenvatting,120,6,6,1.57,0,,,,,,,,de,samenvatting,True,True
R_UftK5VCoUFhBQfn,de samenvatting,120,6,6,6.069,0,,,,,,,,de,samenvatting,True,True
R_1i52cNrFLlQofDH,de samenvatting,120,6,6,1.249,0,,,,,,,,de,samenvatting,True,True
R_2TS3Dz7DecuSBw5,De samenvatting,120,6,6,6.917999999999999,0,,,,,,,,De,samenvatting,True,True
R_27VBNyVzZQAoKT5,de samenvatting,120,5,6,6.3229999999999995,0,,,,,,,,de,samenvatting,True,True
R_3Mm7GJhcdvN3kKR,een uittreksel,120,5,4,1.788,0,,,,,,,,een,uittreksel,False,True
R_2UVfO8fX3fKoECN,de samenvatting,120,6,6,6.438,0,,,,,,,,de,samenvatting,True,True
R_3EXYnfdDhfLx45R,de samenvatting,120,6,6,3.054,0,,,,,,,,de,samenvatting,True,True
R_pLSAZuQYwnECElH,een samenvatting,120,6,6,6.77,0,,,,,,,,een,samenvatting,False,True
R_1OrjdSec7LbKnTP,een samenvatting,120,6,6,116.945,0,,,,,,,,een,samenvatting,False,True
R_3dXGr8Iipx2j6bH,de samenvatting,120,6,6,10.776,0,,,,,,,,de,samenvatting,True,True
R_3e44JFk7FsyNCyj,de samenvatting,120,6,6,11.422,0,,,,,,,,de,samenvatting,True,True
R_brugXlWLVk31ve9,de zon,121,5,5,3.551,0,,,,,,,,de,zon,True,True
R_2ONj3n03G0tLorq,de zon,121,6,6,18.178,0,,,,,,,,de,zon,True,True
R_2y4bF24AXuDscvO,de zon,121,5,6,1.253,0,,,,,,,,de,zon,True,True
R_3Iq9VHtkSBWEpEh,het zonnen,121,6,6,3.443,0,,,,,,,,het,zonnen,True,True
R_2ZVJDLfArV7jvub,de zon,121,6,6,3.42,0,,,,,,,,de,zon,True,True
R_ZxXnxcvVTAiWOit,de zon,121,6,6,4.247,0,,,,,,,,de,zon,True,True
R_3gLQ81v2NzoLKjG,de zon,121,6,6,4.6160000000000005,0,,,,,,,,de,zon,True,True
R_3qf0HcFJMNmjjtY,de zon,121,5,6,4.827,0,,,,,,,,de,zon,True,True
R_31hf5LtsfZRjmey,de zon,121,6,6,1.359,0,,,,,,,,de,zon,True,True
R_1omOfVvQXu41gTe,de zon,121,6,6,3.0189999999999997,0,,,,,,,,de,zon,True,True
R_12xoTVBdCgwH4OZ,de zon,121,4,6,0.727,0,,,,,,,,de,zon,True,True
R_3MuMg7RIFgTTxPa,de zon,121,6,6,7.937,0,,,,,,,,de,zon,True,True
R_2ScT8z3dyb1PQg7,de zon,121,5,5,5.952000000000001,0,,,,,,,,de,zon,True,True
R_2wM0FxKdpajKK94,het zonnen,121,5,5,3.417,0,,,,,,,,het,zonnen,True,True
R_3EQlfjlsoGNJpHd,de zon,121,6,6,8.672,0,,,,,,,,de,zon,True,True
R_3smfSQGciRidBCR,de zon,121,4,4,49.623999999999995,0,,,,,,,,de,zon,True,True
R_3HNdlMKraMsCN7A,de zon,121,4,5,3.38,0,,,,,,,,de,zon,True,True
R_3g8cyJdd4kVbtjT,De zon,121,3,5,7.872000000000001,0,,,,,,,,De,zon,True,True
R_1Fu28vaC41GOtJi,De zon,121,6,6,2.509,0,,,,,,,,De,zon,True,True
R_3g2cyaUO2Yw6VBt,Het zonnen,121,5,5,12.544,0,,,,,,,,Het,zonnen,True,True
R_3QDdfu7BbWRdSpa,de zon,121,5,5,25.616,0,,,,,,,,de,zon,True,True
R_2v7UB4XcNmqRlkH,de zon,121,3,6,3.6689999999999996,0,,,,,,,,de,zon,True,True
R_2sXqPXU0FFGnq6c,Het zonnen,121,6,6,3.3160000000000003,0,,,,,,,,Het,zonnen,True,True
R_1FaN0DmS3ptai9w,de zon,121,3,6,1.855,0,,,,,,,,de,zon,True,True
R_29cEilrERsh9L4M,het zonnen,121,6,6,12.879000000000001,0,,,,,,,,het,zonnen,True,True
R_3gNTX9x77jEuwjk,de zon,121,4,6,12.755999999999998,0,,,,,,,,de,zon,True,True
R_cPfRLoFW4HbWL8B,de zon,121,4,6,4.006,0,,,,,,,,de,zon,True,True
R_3feMl4i8dYxINjH,de zon,121,6,6,2.427,0,,,,,,,,de,zon,True,True
R_BEdB8CQjh6NV0Fr,de zon,121,5,6,3.451,1,347.0,Ik had 'de zon' weggelaten om het natuurlijker te laten klinken,,0.0,,,,de,zon,True,True
R_1K8YF5J90lXrLI6,de zon,121,5,6,4.331,0,,,,,,,,de,zon,True,True
R_2akskyK4Q8mBOoN,het zonnen,121,5,4,3.313,0,,,,,,,,het,zonnen,True,True
R_QhRNexHibNtZlmx,het zonnen,121,5,5,1.1179999999999999,0,,,,,,,,het,zonnen,True,True
R_2478SXLZm5wqKBS,het zonnen,121,6,6,4.627,1,348.0,-,,0.0,,,,het,zonnen,True,True
R_8uo4PgOEo3NaD9D,het zonnen,121,4,5,2.9419999999999997,0,,,,,,,,het,zonnen,True,True
R_1i34oCzAj8geMMf,de zon,121,5,6,0.963,0,,,,,,,,de,zon,True,True
R_Q03hI5KVidVctu9,het zonnebaden,121,5,5,1.999,0,,,,,,,,het,zonnebaden,True,True
R_1gMbRwYLELkVyxN,de zon,121,6,6,4.43,0,,,,,,,,de,zon,True,True
R_3CDxki7DHIckjbP,het zonnen,121,4,6,4.238,0,,,,,,,,het,zonnen,True,True
R_1GWAA9TXrKKiRdT,de zon,121,6,6,5.267,0,,,,,,,,de,zon,True,True
R_1hHbM2b5o8m9lLm,De zon,121,6,6,3.156,0,,,,,,,,De,zon,True,True
R_1gV0nM14irZgMPZ,de zon,121,6,5,2.806,0,,,,,,,,de,zon,True,True
R_21hSrgBfSwe6VJb,de zon,121,5,6,7.063,0,,,,,,,,de,zon,True,True
R_pGXVFwsgFdUZ8ch,de zon,121,6,6,6.61,0,,,,,,,,de,zon,True,True
R_11Y2Pa2pUFXWqth,de zon,121,6,6,3.56,0,,,,,,,,de,zon,True,True
R_3qDKjTRExJW3fZF,het zonnebaden,121,5,4,2.455,0,,,,,,,,het,zonnebaden,True,True
R_2DS8A5jet8RKvJ3,de zon,121,6,6,35.022,0,,,,,,,,de,zon,True,True
R_5A3j2kWcSoGb2z7,de zon,121,5,6,0.9359999999999999,0,,,,,,,,de,zon,True,True
R_UftK5VCoUFhBQfn,de zon,121,4,6,4.553,0,,,,,,,,de,zon,True,True
R_1i52cNrFLlQofDH,de zon,121,5,6,1.024,0,,,,,,,,de,zon,True,True
R_2TS3Dz7DecuSBw5,Het zonnebaden,121,5,5,4.57,0,,,,,,,,Het,zonnebaden,True,True
R_27VBNyVzZQAoKT5,de zon,121,6,6,2.166,0,,,,,,,,de,zon,True,True
R_3Mm7GJhcdvN3kKR,de zon,121,6,6,3.435,0,,,,,,,,de,zon,True,True
R_2UVfO8fX3fKoECN,de zon,121,6,6,6.785,0,,,,,,,,de,zon,True,True
R_3EXYnfdDhfLx45R,de zon,121,6,6,1.8219999999999998,0,,,,,,,,de,zon,True,True
R_pLSAZuQYwnECElH,de zon,121,6,6,2.68,0,,,,,,,,de,zon,True,True
R_1OrjdSec7LbKnTP,de zon,121,5,6,3.427,0,,,,,,,,de,zon,True,True
R_3dXGr8Iipx2j6bH,de zon,121,6,6,9.546,0,,,,,,,,de,zon,True,True
R_3e44JFk7FsyNCyj,de zon,121,6,6,5.505,0,,,,,,,,de,zon,True,True
R_brugXlWLVk31ve9,de mand,122,4,4,4.551,0,,,,,,,,de,mand,True,True
R_2ONj3n03G0tLorq,de pot,122,5,6,2.464,0,,,,,,,,de,pot,True,True
R_2y4bF24AXuDscvO,de pot,122,6,6,1.589,0,,,,,,,,de,pot,True,True
R_3Iq9VHtkSBWEpEh,de pot,122,6,6,2.9010000000000002,0,,,,,,,,de,pot,True,True
R_2ZVJDLfArV7jvub,de pot,122,6,6,4.039,0,,,,,,,,de,pot,True,True
R_ZxXnxcvVTAiWOit,de pot,122,6,6,4.896,1,349.0,Spreekwoord aanvullen. /,,0.0,,,,de,pot,True,True
R_3gLQ81v2NzoLKjG,de pot,122,6,6,3.775,0,,,,,,,,de,pot,True,True
R_3qf0HcFJMNmjjtY,de pot,122,5,2,7.871,0,,,,,,,,de,pot,True,True
R_31hf5LtsfZRjmey,de pot,122,6,6,5.012,0,,,,,,,,de,pot,True,True
R_1omOfVvQXu41gTe,de pot,122,6,6,4.21,0,,,,,,,,de,pot,True,True
R_12xoTVBdCgwH4OZ,de pot,122,6,6,0.381,0,,,,,,,,de,pot,True,True
R_3MuMg7RIFgTTxPa,de pot,122,6,6,3.67,0,,,,,,,,de,pot,True,True
R_2ScT8z3dyb1PQg7,de pot,122,6,6,4.175,0,,,,,,,,de,pot,True,True
R_2wM0FxKdpajKK94,de pot,122,6,6,5.31,0,,,,,,,,de,pot,True,True
R_3EQlfjlsoGNJpHd,de pot.,122,5,5,5.504,0,,,,,,,,,-99,False,False
R_3smfSQGciRidBCR,de pot,122,6,6,7.8260000000000005,0,,,,,,,,de,pot,True,True
R_3HNdlMKraMsCN7A,GI,122,2,2,10.786,0,,,,,,,,,-99,False,False
R_3g8cyJdd4kVbtjT,De pot,122,5,3,16.502,0,,,,,,,,De,pot,True,True
R_1Fu28vaC41GOtJi,De pot,122,3,3,10.431,1,350.0,Ik ben nog steeds niet zeker,,0.0,,,,De,pot,True,True
R_3g2cyaUO2Yw6VBt,de pot,122,5,6,4.962,0,,,,,,,,de,pot,True,True
R_3QDdfu7BbWRdSpa,zijn mand,122,4,2,50.001999999999995,0,,,,,,,,zijn,mand,False,True
R_2v7UB4XcNmqRlkH,de pot,122,6,6,1.466,0,,,,,,,,de,pot,True,True
R_2sXqPXU0FFGnq6c,De tuin,122,2,2,42.595,0,,,,,,,,De,tuin,True,True
R_1FaN0DmS3ptai9w,de pot,122,6,6,1.171,0,,,,,,,,de,pot,True,True
R_29cEilrERsh9L4M,de pot,122,6,6,3.7430000000000003,0,,,,,,,,de,pot,True,True
R_3gNTX9x77jEuwjk,de pot,122,6,6,1.063,0,,,,,,,,de,pot,True,True
R_cPfRLoFW4HbWL8B,de pot,122,6,6,1.7,1,351.0,Is dit wel een goed voorbeeld? Dit is namelijk een spreekwoord. Iets anders invullen zou (volgens mij) vooral betekenen dat je het spreekwoord niet kent.,,0.0,,,,de,pot,True,True
R_3feMl4i8dYxINjH,de pot,122,5,6,2.501,0,,,,,,,,de,pot,True,True
R_BEdB8CQjh6NV0Fr,de pot,122,5,6,3.4389999999999996,1,352.0,Lageropgeleiden kennen meestal niet bijzonder veel uitdrukkingen. Misschien voor die doelgroep niet zo handig? Of juist wel?,,0.0,,,,de,pot,True,True
R_1K8YF5J90lXrLI6,de pot,122,6,6,2.436,1,353.0,(te) veel spreekwooden/gezegdes,,0.0,,,,de,pot,True,True
R_2akskyK4Q8mBOoN,de pot,122,4,3,9.494,0,,,,,,,,de,pot,True,True
R_QhRNexHibNtZlmx,de pot,122,4,6,5.808,1,354.0,"Dit is een mooi voorbeeld van hoe mensen de hele zin lezen: ik zag het woord ""pech"" voordat ik de hele zin gelezen had, waardoor ik in eerste instantie dacht dat iemand te laat thuis kwam doordat hij autopech had.",,0.0,,,,de,pot,True,True
R_2478SXLZm5wqKBS,de pot,122,6,6,5.604,1,355.0,-,,0.0,,,,de,pot,True,True
R_8uo4PgOEo3NaD9D,jouw stoel,122,3,2,6.8629999999999995,0,,,,,,,,jouw,stoel,False,True
R_1i34oCzAj8geMMf,de pot,122,6,6,3.116,0,,,,,,,,de,pot,True,True
R_Q03hI5KVidVctu9,de pan,122,4,4,2.415,0,,,,,,,,de,pan,True,True
R_1gMbRwYLELkVyxN,de pot,122,6,6,3.9189999999999996,0,,,,,,,,de,pot,True,True
R_3CDxki7DHIckjbP,de pot,122,6,6,7.936,0,,,,,,,,de,pot,True,True
R_1GWAA9TXrKKiRdT,in de pot,122,6,6,4.753,0,,,,,,,,,-99,False,False
R_1hHbM2b5o8m9lLm,De pot,122,6,5,6.481,0,,,,,,,,De,pot,True,True
R_1gV0nM14irZgMPZ,de pan,122,6,6,1.2429999999999999,0,,,,,,,,de,pan,True,True
R_21hSrgBfSwe6VJb,de pot,122,5,6,6.357,0,,,,,,,,de,pot,True,True
R_pGXVFwsgFdUZ8ch,de pot,122,6,6,6.256,0,,,,,,,,de,pot,True,True
R_11Y2Pa2pUFXWqth,de pot,122,6,6,4.809,0,,,,,,,,de,pot,True,True
R_3qDKjTRExJW3fZF,de pot,122,6,6,2.434,0,,,,,,,,de,pot,True,True
R_2DS8A5jet8RKvJ3,GI,122,6,2,0.992,0,,,,,,,,,-99,False,False
R_5A3j2kWcSoGb2z7,de pot,122,6,6,3.01,0,,,,,,,,de,pot,True,True
R_UftK5VCoUFhBQfn,de pot,122,2,6,5.152,0,,,,,,,,de,pot,True,True
R_1i52cNrFLlQofDH,de pot,122,6,6,2.748,0,,,,,,,,de,pot,True,True
R_2TS3Dz7DecuSBw5,De pot,122,6,6,4.495,0,,,,,,,,De,pot,True,True
R_27VBNyVzZQAoKT5,de pot,122,6,6,3.642,0,,,,,,,,de,pot,True,True
R_3Mm7GJhcdvN3kKR,de pot,122,5,3,8.335,0,,,,,,,,de,pot,True,True
R_2UVfO8fX3fKoECN,de pot,122,5,6,4.08,0,,,,,,,,de,pot,True,True
R_3EXYnfdDhfLx45R,de pot,122,6,6,2.269,0,,,,,,,,de,pot,True,True
R_pLSAZuQYwnECElH,de pot,122,6,6,2.474,0,,,,,,,,de,pot,True,True
R_1OrjdSec7LbKnTP,gi,122,4,2,8.861,0,,,,,,,,,-99,False,False
R_3dXGr8Iipx2j6bH,de pot,122,6,6,44.82899999999999,0,,,,,,,,de,pot,True,True
R_3e44JFk7FsyNCyj,de pot,122,6,6,6.349,0,,,,,,,,de,pot,True,True
R_brugXlWLVk31ve9,de dierentuin,123,6,5,1.443,0,,,,,,,,de,dierentuin,True,True
R_2ONj3n03G0tLorq,de dierentuin,123,5,6,1.3730000000000002,0,,,,,,,,de,dierentuin,True,True
R_2y4bF24AXuDscvO,gevangenschap,123,4,5,1.5830000000000002,0,,,,,,,,,-99,False,False
R_3Iq9VHtkSBWEpEh,de dierentuin,123,6,6,4.364,0,,,,,,,,de,dierentuin,True,True
R_2ZVJDLfArV7jvub,de dierentuin,123,6,6,3.1839999999999997,0,,,,,,,,de,dierentuin,True,True
R_ZxXnxcvVTAiWOit,de dierentuin,123,6,4,15.056,1,356.0,Mijn eerste idee was 'gevangenschap'; dat er twee woorden moesten staan verwarde mij eerst enigzins.,,0.0,,,,de,dierentuin,True,True
R_3gLQ81v2NzoLKjG,de dierentuin,123,6,6,4.051,0,,,,,,,,de,dierentuin,True,True
R_3qf0HcFJMNmjjtY,de dierentuin,123,4,6,3.128,0,,,,,,,,de,dierentuin,True,True
R_31hf5LtsfZRjmey,de dierentuin,123,4,4,17.825,0,,,,,,,,de,dierentuin,True,True
R_1omOfVvQXu41gTe,de dierentuin,123,6,6,4.212,0,,,,,,,,de,dierentuin,True,True
R_12xoTVBdCgwH4OZ,de dierentuin,123,6,6,0.7609999999999999,0,,,,,,,,de,dierentuin,True,True
R_3MuMg7RIFgTTxPa,een circus,123,6,6,17.094,0,,,,,,,,een,circus,False,True
R_2ScT8z3dyb1PQg7,dierentuinen,123,3,6,13.455,0,,,,,,,,,-99,False,False
R_2wM0FxKdpajKK94,de dierentuin,123,5,5,8.844,0,,,,,,,,de,dierentuin,True,True
R_3EQlfjlsoGNJpHd,de dierentuin,123,5,4,5.614,0,,,,,,,,de,dierentuin,True,True
R_3smfSQGciRidBCR,in Nederland,123,4,3,39.795,0,,,,,,,,in,Nederland,False,False
R_3HNdlMKraMsCN7A,dierentuinen,123,5,5,6.645,0,,,,,,,,,-99,False,False
R_3g8cyJdd4kVbtjT,De dierentuin,123,5,5,24.249000000000002,0,,,,,,,,De,dierentuin,True,True
R_1Fu28vaC41GOtJi,De dierentuin,123,6,5,3.6319999999999997,0,,,,,,,,De,dierentuin,True,True
R_3g2cyaUO2Yw6VBt,de dierentuin,123,4,4,20.153,0,,,,,,,,de,dierentuin,True,True
R_3QDdfu7BbWRdSpa,het circus,123,6,5,11.693,0,,,,,,,,het,circus,True,True
R_2v7UB4XcNmqRlkH,de dierentuin,123,4,6,5.837000000000001,0,,,,,,,,de,dierentuin,True,True
R_2sXqPXU0FFGnq6c,De dierentuin,123,5,6,3.216,0,,,,,,,,De,dierentuin,True,True
R_1FaN0DmS3ptai9w,de dierentuin,123,6,6,3.3560000000000003,0,,,,,,,,de,dierentuin,True,True
R_29cEilrERsh9L4M,gevangenschap,123,6,6,5.587000000000001,0,,,,,,,,,-99,False,False
R_3gNTX9x77jEuwjk,de dierentuin,123,6,6,1.12,0,,,,,,,,de,dierentuin,True,True
R_cPfRLoFW4HbWL8B,de dierentuin,123,6,6,3.372,0,,,,,,,,de,dierentuin,True,True
R_3feMl4i8dYxINjH,de dierentuin,123,6,6,3.36,0,,,,,,,,de,dierentuin,True,True
R_BEdB8CQjh6NV0Fr,de dierentuin,123,4,5,2.8569999999999998,1,357.0,Ik vind dit natuurlijker: .... dat leeuwen in de dierentuin in zulke kleine kooien leven,,0.0,,,,de,dierentuin,True,True
R_1K8YF5J90lXrLI6,de dierentuin,123,4,6,3.5039999999999996,0,,,,,,,,de,dierentuin,True,True
R_2akskyK4Q8mBOoN,de dierentuin,123,6,6,3.7,0,,,,,,,,de,dierentuin,True,True
R_QhRNexHibNtZlmx,de dierentuin,123,5,5,2.025,0,,,,,,,,de,dierentuin,True,True
R_2478SXLZm5wqKBS,de dierentuin,123,6,6,2.6319999999999997,0,,,,,,,,de,dierentuin,True,True
R_8uo4PgOEo3NaD9D,de dierentuin,123,5,6,3.5980000000000003,0,,,,,,,,de,dierentuin,True,True
R_1i34oCzAj8geMMf,de dierentuin,123,6,6,0.966,0,,,,,,,,de,dierentuin,True,True
R_Q03hI5KVidVctu9,de dierentuinen,123,6,6,1.9709999999999999,0,,,,,,,,de,dierentuinen,True,True
R_1gMbRwYLELkVyxN,Artis,123,5,6,5.393,0,,,,,,,,,-99,False,False
R_3CDxki7DHIckjbP,de dierentuin,123,5,6,5.71,0,,,,,,,,de,dierentuin,True,True
R_1GWAA9TXrKKiRdT,de dierentuin,123,6,6,6.031000000000001,0,,,,,,,,de,dierentuin,True,True
R_1hHbM2b5o8m9lLm,Het circus,123,6,5,4.823,0,,,,,,,,Het,circus,True,True
R_1gV0nM14irZgMPZ,de dierentuin,123,4,4,0.943,0,,,,,,,,de,dierentuin,True,True
R_21hSrgBfSwe6VJb,de dierentuin,123,5,6,4.488,0,,,,,,,,de,dierentuin,True,True
R_pGXVFwsgFdUZ8ch,de dierentuin,123,6,6,4.096,0,,,,,,,,de,dierentuin,True,True
R_11Y2Pa2pUFXWqth,de dierentuin,123,6,6,4.251,0,,,,,,,,de,dierentuin,True,True
R_3qDKjTRExJW3fZF,de dierentuin,123,6,6,2.314,0,,,,,,,,de,dierentuin,True,True
R_2DS8A5jet8RKvJ3,de zoo,123,6,6,2.068,0,,,,,,,,de,zoo,True,True
R_5A3j2kWcSoGb2z7,de dierentuin,123,6,6,2.339,0,,,,,,,,de,dierentuin,True,True
R_UftK5VCoUFhBQfn,de dierentuin,123,6,6,4.938,0,,,,,,,,de,dierentuin,True,True
R_1i52cNrFLlQofDH,de dierentuin,123,4,5,1.317,0,,,,,,,,de,dierentuin,True,True
R_2TS3Dz7DecuSBw5,De dierentuin,123,5,6,4.468999999999999,0,,,,,,,,De,dierentuin,True,True
R_27VBNyVzZQAoKT5,het circus,123,5,5,6.892,0,,,,,,,,het,circus,True,True
R_3Mm7GJhcdvN3kKR,de dierentuin,123,6,6,3.293,0,,,,,,,,de,dierentuin,True,True
R_2UVfO8fX3fKoECN,de dierentuin,123,5,6,400.343,0,,,,,,,,de,dierentuin,True,True
R_3EXYnfdDhfLx45R,de dierentuin,123,5,6,2.46,0,,,,,,,,de,dierentuin,True,True
R_pLSAZuQYwnECElH,gevangenschap,123,6,6,2.701,0,,,,,,,,,-99,False,False
R_1OrjdSec7LbKnTP,de zoo,123,3,5,8.817,0,,,,,,,,de,zoo,True,True
R_3dXGr8Iipx2j6bH,het circus,123,6,6,14.276,0,,,,,,,,het,circus,True,True
R_3e44JFk7FsyNCyj,de dierentuin,123,6,6,6.183,0,,,,,,,,de,dierentuin,True,True
R_brugXlWLVk31ve9,het cafe,124,6,6,8.899,0,,,,,,,,het,cafe,True,True
R_2ONj3n03G0tLorq,het restaurant,124,4,6,4.323,0,,,,,,,,het,restaurant,True,True
R_2y4bF24AXuDscvO,het restaurant,124,6,6,2.892,0,,,,,,,,het,restaurant,True,True
R_3Iq9VHtkSBWEpEh,het restaurant,124,6,6,3.807,0,,,,,,,,het,restaurant,True,True
R_2ZVJDLfArV7jvub,het restaurant,124,6,6,3.56,0,,,,,,,,het,restaurant,True,True
R_ZxXnxcvVTAiWOit,het restaurant,124,3,6,9.587,1,358.0,Ze komen al graag bij dat restaurant. Waarom nu plots omwille van de biefstuk? En hoe weten ze al dat hij lekker is?,,0.0,,,,het,restaurant,True,True
R_3gLQ81v2NzoLKjG,het restaurant,124,6,6,7.599,0,,,,,,,,het,restaurant,True,True
R_3qf0HcFJMNmjjtY,het restaurant,124,5,6,4.6080000000000005,0,,,,,,,,het,restaurant,True,True
R_31hf5LtsfZRjmey,het restaurant,124,6,6,3.682,0,,,,,,,,het,restaurant,True,True
R_1omOfVvQXu41gTe,het restaurant,124,6,6,3.9019999999999997,0,,,,,,,,het,restaurant,True,True
R_12xoTVBdCgwH4OZ,het restaurant,124,4,5,0.6,0,,,,,,,,het,restaurant,True,True
R_3MuMg7RIFgTTxPa,het restaurant,124,6,6,7.8660000000000005,0,,,,,,,,het,restaurant,True,True
R_2ScT8z3dyb1PQg7,het restaurant,124,3,5,7.769,0,,,,,,,,het,restaurant,True,True
R_2wM0FxKdpajKK94,het restaurant,124,5,5,5.244,0,,,,,,,,het,restaurant,True,True
R_3EQlfjlsoGNJpHd,het restaurant,124,5,5,7.37,0,,,,,,,,het,restaurant,True,True
R_3smfSQGciRidBCR,dat restaurant,124,4,5,4.26,0,,,,,,,,dat,restaurant,False,True
R_3HNdlMKraMsCN7A,het restaurant,124,6,6,1.952,0,,,,,,,,het,restaurant,True,True
R_3g8cyJdd4kVbtjT,Het restaurant,124,6,6,4.311,0,,,,,,,,Het,restaurant,True,True
R_1Fu28vaC41GOtJi,Het restaurant,124,6,6,4.587,0,,,,,,,,Het,restaurant,True,True
R_3g2cyaUO2Yw6VBt,het restaurant,124,4,5,3.9389999999999996,0,,,,,,,,het,restaurant,True,True
R_3QDdfu7BbWRdSpa,het restaurant,124,5,5,8.078,0,,,,,,,,het,restaurant,True,True
R_2v7UB4XcNmqRlkH,het restaurant,124,4,5,5.039,0,,,,,,,,het,restaurant,True,True
R_2sXqPXU0FFGnq6c,Het restaurant,124,6,6,5.962000000000001,0,,,,,,,,Het,restaurant,True,True
R_1FaN0DmS3ptai9w,het restaurant,124,6,6,2.229,0,,,,,,,,het,restaurant,True,True
R_29cEilrERsh9L4M,een restaurant,124,6,6,11.196,0,,,,,,,,een,restaurant,False,True
R_3gNTX9x77jEuwjk,het restaurant,124,6,6,1.56,0,,,,,,,,het,restaurant,True,True
R_cPfRLoFW4HbWL8B,het restaurant,124,5,6,1.869,0,,,,,,,,het,restaurant,True,True
R_3feMl4i8dYxINjH,het restaurant,124,6,6,1.883,0,,,,,,,,het,restaurant,True,True
